.id,crash_date,crash_time,severity
79289,11/13/2024,12:40:00,Injured
79290,11/13/2024,12:44:00,No injuries
79291,11/13/2024,08:51:00,Injured
79292,11/13/2024,16:13:00,Injured
79293,11/13/2024,13:58:00,No injuries
79294,11/13/2024,17:15:00,No injuries
79295,11/13/2024,16:00:00,No injuries
79296,11/13/2024,23:58:00,Injured
79297,11/13/2024,06:45:00,No injuries
79298,11/13/2024,08:22:00,No injuries
79299,11/13/2024,05:31:00,No injuries
79300,11/13/2024,12:00:00,No injuries
79301,11/13/2024,08:10:00,Injured
79302,11/13/2024,08:26:00,No injuries
79303,11/13/2024,13:45:00,No injuries
79304,11/13/2024,14:40:00,Injured
79305,11/13/2024,11:57:00,No injuries
79306,11/13/2024,17:07:00,Injured
79307,11/13/2024,09:20:00,Injured
79308,11/13/2024,03:18:00,Injured
79309,11/13/2024,03:50:00,No injuries
79310,11/13/2024,00:00:00,No injuries
79311,11/13/2024,17:14:00,Injured
79312,11/13/2024,08:09:00,No injuries
79313,11/13/2024,12:24:00,Injured
79314,11/13/2024,21:12:00,No injuries
79315,11/13/2024,09:25:00,Injured
79316,11/13/2024,20:00:00,Injured
79317,11/13/2024,18:20:00,Injured
79318,11/13/2024,12:00:00,Injured
79319,11/13/2024,18:30:00,Injured
79320,11/13/2024,19:55:00,Deadly
79321,11/13/2024,14:25:00,No injuries
79322,11/13/2024,16:30:00,No injuries
79323,11/13/2024,10:12:00,No injuries
79324,11/13/2024,00:00:00,No injuries
79325,11/13/2024,07:54:00,Injured
79326,11/13/2024,10:00:00,Injured
79327,11/13/2024,14:20:00,No injuries
79328,11/13/2024,10:58:00,No injuries
79329,11/13/2024,17:55:00,Injured
79330,11/13/2024,09:58:00,No injuries
79331,11/13/2024,10:00:00,Injured
79332,11/13/2024,18:05:00,Injured
79333,11/13/2024,07:04:00,No injuries
79334,11/13/2024,23:20:00,No injuries
79335,11/13/2024,13:48:00,No injuries
79336,11/13/2024,09:03:00,No injuries
79337,11/13/2024,05:59:00,Injured
79338,11/13/2024,08:45:00,No injuries
79339,11/13/2024,15:18:00,Injured
79340,11/13/2024,10:45:00,Injured
79341,11/13/2024,17:45:00,No injuries
79342,11/13/2024,10:12:00,Injured
79343,11/13/2024,19:35:00,No injuries
79344,11/13/2024,22:27:00,No injuries
79345,11/13/2024,15:32:00,No injuries
79346,11/13/2024,08:21:00,Injured
79347,11/13/2024,20:00:00,Injured
79348,11/13/2024,10:40:00,No injuries
79349,11/13/2024,09:20:00,Injured
79350,11/13/2024,11:10:00,No injuries
79351,11/13/2024,08:50:00,No injuries
79352,11/13/2024,01:50:00,No injuries
79353,11/13/2024,09:40:00,Injured
79354,11/13/2024,17:45:00,Injured
79355,11/13/2024,12:50:00,No injuries
79356,11/13/2024,16:55:00,No injuries
79357,11/13/2024,11:42:00,Deadly
79358,11/13/2024,23:45:00,No injuries
79359,11/13/2024,06:57:00,No injuries
79360,11/13/2024,14:15:00,No injuries
79361,11/13/2024,21:00:00,Injured
79362,11/13/2024,08:35:00,Injured
79363,11/13/2024,15:44:00,Injured
79364,11/13/2024,07:57:00,Injured
79365,11/13/2024,11:30:00,No injuries
79366,11/13/2024,00:05:00,Injured
79367,11/13/2024,07:50:00,Injured
79368,11/13/2024,09:36:00,No injuries
79369,11/13/2024,06:00:00,No injuries
79370,11/13/2024,22:00:00,No injuries
79371,11/13/2024,11:38:00,No injuries
79372,11/13/2024,13:30:00,Injured
79373,11/13/2024,19:18:00,No injuries
79374,11/13/2024,16:42:00,No injuries
79375,11/13/2024,07:40:00,No injuries
79376,11/13/2024,08:44:00,Injured
79377,11/13/2024,01:40:00,Injured
79378,11/13/2024,21:20:00,Injured
79379,11/13/2024,12:40:00,No injuries
79380,11/13/2024,09:15:00,Injured
79381,11/13/2024,10:04:00,No injuries
79382,11/13/2024,21:30:00,No injuries
79383,11/13/2024,11:35:00,No injuries
79384,11/13/2024,12:49:00,No injuries
79385,11/13/2024,16:14:00,No injuries
79386,11/13/2024,19:00:00,Injured
79387,11/13/2024,09:37:00,No injuries
79388,11/13/2024,09:20:00,Injured
79389,11/13/2024,08:15:00,Injured
79390,11/13/2024,18:58:00,No injuries
79391,11/13/2024,11:38:00,Injured
79392,11/13/2024,12:14:00,Injured
79393,11/13/2024,17:15:00,Injured
79394,11/13/2024,01:30:00,No injuries
79395,11/13/2024,10:15:00,Injured
79396,11/13/2024,15:00:00,Injured
79397,11/13/2024,16:18:00,Injured
79398,11/13/2024,08:55:00,Injured
79399,11/13/2024,16:20:00,Injured
79400,11/13/2024,06:02:00,No injuries
79401,11/13/2024,23:39:00,No injuries
79402,11/13/2024,17:30:00,No injuries
79403,11/13/2024,05:50:00,Injured
79404,11/13/2024,17:22:00,Injured
79405,11/13/2024,08:53:00,Injured
79406,11/13/2024,23:38:00,No injuries
79407,11/13/2024,18:06:00,Injured
79408,11/13/2024,09:22:00,Injured
79409,11/13/2024,18:55:00,No injuries
79410,11/13/2024,17:50:00,No injuries
79411,11/13/2024,19:55:00,No injuries
79412,11/13/2024,10:20:00,No injuries
79413,11/13/2024,11:52:00,No injuries
79414,11/13/2024,11:45:00,Injured
79415,11/13/2024,17:34:00,Injured
79416,11/13/2024,18:10:00,Injured
79417,11/13/2024,09:44:00,No injuries
79418,11/13/2024,19:45:00,Injured
79419,11/13/2024,08:00:00,No injuries
79420,11/13/2024,15:05:00,Injured
79421,11/13/2024,10:00:00,No injuries
79422,11/13/2024,17:48:00,No injuries
79423,11/13/2024,21:48:00,Injured
79424,11/13/2024,22:24:00,Injured
79425,11/13/2024,05:50:00,Injured
79426,11/13/2024,14:00:00,Injured
79427,11/13/2024,18:50:00,No injuries
79428,11/13/2024,17:23:00,No injuries
79429,11/13/2024,21:40:00,No injuries
79430,11/13/2024,16:00:00,No injuries
79431,11/13/2024,13:08:00,No injuries
79432,11/13/2024,07:56:00,No injuries
79433,11/13/2024,16:46:00,No injuries
79434,11/13/2024,13:58:00,No injuries
79435,11/13/2024,21:30:00,No injuries
79436,11/13/2024,16:40:00,No injuries
79437,11/13/2024,16:54:00,Injured
79438,11/13/2024,16:15:00,Injured
79439,11/13/2024,08:50:00,No injuries
79440,11/13/2024,16:18:00,No injuries
79441,11/13/2024,18:00:00,Injured
79442,11/13/2024,08:36:00,No injuries
79443,11/13/2024,16:30:00,No injuries
79444,11/13/2024,16:57:00,No injuries
79445,11/13/2024,10:00:00,Injured
79446,11/13/2024,20:16:00,No injuries
79447,11/13/2024,09:00:00,Injured
79448,11/13/2024,13:45:00,No injuries
79449,11/13/2024,15:21:00,Injured
79450,11/13/2024,13:15:00,No injuries
79451,11/13/2024,16:50:00,No injuries
79452,11/13/2024,14:40:00,Injured
79453,11/14/2024,14:24:00,No injuries
79454,11/14/2024,18:50:00,No injuries
79455,11/14/2024,08:00:00,No injuries
79456,11/14/2024,21:59:00,No injuries
79457,11/14/2024,16:11:00,No injuries
79458,11/14/2024,14:40:00,No injuries
79459,11/14/2024,23:40:00,Injured
79460,11/14/2024,14:18:00,No injuries
79461,11/14/2024,09:00:00,Injured
79462,11/14/2024,20:15:00,No injuries
79463,11/14/2024,16:10:00,No injuries
79464,11/14/2024,07:13:00,No injuries
79465,11/14/2024,17:50:00,Injured
79466,11/14/2024,13:12:00,No injuries
79467,11/14/2024,02:26:00,No injuries
79468,11/14/2024,19:08:00,Injured
79469,11/14/2024,09:42:00,No injuries
79470,11/14/2024,23:59:00,No injuries
79471,11/14/2024,04:10:00,Injured
79472,11/14/2024,04:49:00,No injuries
79473,11/14/2024,06:29:00,No injuries
79474,11/14/2024,20:56:00,Injured
79475,11/14/2024,12:00:00,No injuries
79476,11/14/2024,22:42:00,Injured
79477,11/14/2024,16:08:00,No injuries
79478,11/14/2024,07:46:00,Injured
79479,11/14/2024,12:52:00,Injured
79480,11/14/2024,13:30:00,No injuries
79481,11/14/2024,09:55:00,Injured
79482,11/14/2024,00:16:00,No injuries
79483,11/14/2024,12:38:00,Injured
79484,11/14/2024,13:30:00,Injured
79485,11/14/2024,21:30:00,Injured
79486,11/14/2024,15:25:00,Injured
79487,11/14/2024,09:20:00,Injured
79488,11/14/2024,15:45:00,No injuries
79489,11/14/2024,13:34:00,Injured
79490,11/14/2024,19:24:00,No injuries
79491,11/14/2024,16:40:00,Injured
79492,11/14/2024,00:00:00,No injuries
79493,11/14/2024,14:15:00,No injuries
79494,11/14/2024,21:00:00,Injured
79495,11/14/2024,14:50:00,Injured
79496,11/14/2024,18:06:00,No injuries
79497,11/14/2024,10:40:00,No injuries
79498,11/14/2024,17:27:00,Injured
79499,11/14/2024,19:25:00,Injured
79500,11/14/2024,09:03:00,No injuries
79501,11/14/2024,10:20:00,Injured
79502,11/14/2024,17:23:00,No injuries
79503,11/14/2024,20:46:00,No injuries
79504,11/14/2024,07:35:00,No injuries
79505,11/14/2024,14:45:00,Injured
79506,11/14/2024,20:40:00,No injuries
79507,11/14/2024,08:25:00,No injuries
79508,11/14/2024,13:14:00,Injured
79509,11/14/2024,06:00:00,No injuries
79510,11/14/2024,17:00:00,No injuries
79511,11/14/2024,09:40:00,Injured
79512,11/14/2024,19:35:00,No injuries
79513,11/14/2024,11:43:00,No injuries
79514,11/14/2024,15:45:00,Injured
79515,11/14/2024,12:26:00,No injuries
79516,11/14/2024,20:11:00,No injuries
79517,11/14/2024,13:00:00,No injuries
79518,11/14/2024,02:49:00,Injured
79519,11/14/2024,08:50:00,No injuries
79520,11/14/2024,13:20:00,Injured
79521,11/14/2024,07:13:00,No injuries
79522,11/14/2024,10:00:00,No injuries
79523,11/14/2024,08:00:00,Injured
79524,11/14/2024,19:56:00,No injuries
79525,11/14/2024,21:25:00,No injuries
79526,11/14/2024,14:00:00,Injured
79527,11/14/2024,12:23:00,Injured
79528,11/14/2024,09:04:00,No injuries
79529,11/14/2024,09:15:00,No injuries
79530,11/14/2024,20:20:00,No injuries
79531,11/14/2024,13:30:00,Injured
79532,11/14/2024,21:30:00,No injuries
79533,11/14/2024,10:00:00,No injuries
79534,11/14/2024,17:06:00,No injuries
79535,11/14/2024,19:06:00,Injured
79536,11/14/2024,07:51:00,Injured
79537,11/14/2024,12:08:00,Injured
79538,11/14/2024,10:02:00,Injured
79539,11/14/2024,14:12:00,Injured
79540,11/14/2024,17:33:00,No injuries
79541,11/14/2024,12:20:00,No injuries
79542,11/14/2024,20:20:00,No injuries
79543,11/14/2024,20:20:00,Injured
79544,11/14/2024,07:40:00,No injuries
79545,11/14/2024,05:30:00,No injuries
79546,11/14/2024,14:45:00,Injured
79547,11/14/2024,08:29:00,Injured
79548,11/14/2024,18:24:00,No injuries
79549,11/14/2024,17:40:00,Injured
79550,11/14/2024,06:37:00,Injured
79551,11/14/2024,16:20:00,No injuries
79552,11/14/2024,08:55:00,No injuries
79553,11/14/2024,15:14:00,Injured
79554,11/14/2024,19:15:00,No injuries
79555,11/14/2024,00:18:00,No injuries
79556,11/14/2024,08:30:00,No injuries
79557,11/14/2024,21:00:00,Injured
79558,11/14/2024,19:52:00,Injured
79559,11/14/2024,21:50:00,No injuries
79560,11/14/2024,12:00:00,No injuries
79561,11/14/2024,11:20:00,No injuries
79562,11/14/2024,19:36:00,No injuries
79563,11/14/2024,18:37:00,Injured
79564,11/14/2024,07:50:00,No injuries
79565,11/14/2024,11:10:00,Injured
79566,11/14/2024,05:45:00,No injuries
79567,11/14/2024,14:30:00,Injured
79568,11/14/2024,14:45:00,Injured
79569,11/14/2024,14:49:00,Injured
79570,11/14/2024,18:00:00,No injuries
79571,11/14/2024,16:31:00,Injured
79572,11/14/2024,02:45:00,Injured
79573,11/14/2024,05:53:00,No injuries
79574,11/14/2024,06:00:00,No injuries
79575,11/14/2024,00:43:00,Injured
79576,11/14/2024,07:12:00,No injuries
79577,11/14/2024,11:15:00,Injured
79578,11/14/2024,00:09:00,No injuries
79579,11/14/2024,13:49:00,No injuries
79580,11/14/2024,09:35:00,No injuries
79581,11/14/2024,21:12:00,Injured
79582,11/14/2024,14:30:00,Injured
79583,11/14/2024,16:45:00,No injuries
79584,11/14/2024,12:00:00,No injuries
79585,11/14/2024,08:45:00,No injuries
79586,11/14/2024,07:30:00,Injured
79587,11/14/2024,01:01:00,No injuries
79588,11/14/2024,04:18:00,No injuries
79589,11/14/2024,08:17:00,No injuries
79590,11/14/2024,07:05:00,No injuries
79591,11/14/2024,06:20:00,Injured
79592,11/14/2024,13:40:00,No injuries
79593,11/14/2024,10:07:00,No injuries
79594,11/14/2024,09:00:00,No injuries
79595,11/14/2024,16:45:00,No injuries
79596,11/14/2024,19:00:00,No injuries
79597,11/14/2024,08:09:00,Injured
79598,11/14/2024,21:38:00,No injuries
79599,11/14/2024,00:00:00,Injured
79600,11/14/2024,01:54:00,No injuries
79601,11/14/2024,07:30:00,No injuries
79602,11/14/2024,12:33:00,Injured
79603,11/14/2024,19:38:00,No injuries
79604,11/14/2024,19:53:00,No injuries
79605,11/14/2024,15:21:00,No injuries
79606,11/14/2024,07:10:00,Injured
79607,11/14/2024,23:09:00,No injuries
79608,11/14/2024,18:00:00,No injuries
79609,11/14/2024,15:26:00,No injuries
79610,11/14/2024,17:00:00,Injured
79611,11/14/2024,13:00:00,No injuries
79612,11/14/2024,19:20:00,Injured
79613,11/14/2024,18:34:00,Injured
79614,11/14/2024,05:49:00,Injured
79615,11/14/2024,14:30:00,No injuries
79616,11/14/2024,15:44:00,No injuries
79617,11/14/2024,08:05:00,Injured
79618,11/14/2024,18:35:00,No injuries
79619,11/14/2024,08:00:00,Injured
79620,11/14/2024,11:30:00,No injuries
79621,11/14/2024,13:04:00,No injuries
79622,11/14/2024,17:00:00,Injured
79623,11/14/2024,16:25:00,Injured
79624,11/14/2024,08:00:00,Injured
79625,11/14/2024,22:30:00,Injured
79626,11/14/2024,01:12:00,No injuries
79627,11/14/2024,08:06:00,Injured
79628,11/14/2024,08:47:00,No injuries
79629,11/14/2024,15:42:00,Injured
79630,11/14/2024,20:50:00,No injuries
79631,11/14/2024,02:50:00,No injuries
79632,11/14/2024,18:35:00,Injured
79633,11/14/2024,06:55:00,No injuries
79634,11/14/2024,18:00:00,No injuries
79635,11/14/2024,17:30:00,No injuries
79636,11/14/2024,04:40:00,No injuries
79637,11/14/2024,05:15:00,No injuries
79638,11/14/2024,22:10:00,Injured
79639,11/14/2024,15:30:00,Injured
79640,11/14/2024,14:30:00,No injuries
79641,11/14/2024,20:32:00,No injuries
79642,11/14/2024,14:27:00,Injured
79643,11/14/2024,08:30:00,No injuries
79644,11/14/2024,09:30:00,No injuries
79645,11/14/2024,17:51:00,No injuries
79646,11/14/2024,06:49:00,Injured
79647,11/14/2024,06:00:00,No injuries
79648,11/14/2024,08:53:00,No injuries
79649,11/14/2024,09:55:00,No injuries
79650,11/14/2024,19:30:00,No injuries
79651,11/14/2024,03:00:00,No injuries
79652,11/14/2024,10:00:00,No injuries
79653,11/14/2024,10:58:00,No injuries
79654,11/14/2024,19:00:00,No injuries
79655,11/14/2024,14:50:00,Injured
79656,11/14/2024,15:16:00,Injured
79657,11/14/2024,17:32:00,No injuries
79658,11/14/2024,21:38:00,Injured
79659,11/14/2024,17:29:00,Injured
79660,11/14/2024,15:54:00,Injured
79661,11/14/2024,12:30:00,No injuries
79662,11/14/2024,18:20:00,No injuries
79663,11/14/2024,19:30:00,No injuries
79664,11/14/2024,22:30:00,No injuries
79665,11/14/2024,14:30:00,No injuries
79666,11/14/2024,14:00:00,Injured
79667,11/14/2024,15:00:00,No injuries
79668,11/14/2024,00:35:00,No injuries
79669,11/14/2024,08:38:00,No injuries
79670,11/14/2024,12:20:00,Injured
79671,11/14/2024,19:00:00,Injured
79672,11/14/2024,19:37:00,No injuries
79673,11/14/2024,11:00:00,Injured
79674,11/14/2024,22:30:00,No injuries
79675,11/14/2024,19:45:00,Injured
79676,11/14/2024,10:40:00,Injured
79677,11/14/2024,15:05:00,No injuries
79678,11/14/2024,07:00:00,No injuries
79679,11/14/2024,13:00:00,No injuries
79680,11/14/2024,08:45:00,Injured
79681,11/14/2024,23:40:00,Injured
79682,11/14/2024,20:35:00,No injuries
79683,11/14/2024,18:30:00,Injured
79684,11/14/2024,12:09:00,No injuries
79685,11/14/2024,09:28:00,Injured
79686,11/15/2024,16:41:00,No injuries
79687,11/15/2024,07:45:00,No injuries
79688,11/15/2024,21:22:00,Injured
79689,11/15/2024,20:49:00,Injured
79690,11/15/2024,08:55:00,No injuries
79691,11/15/2024,14:15:00,Injured
79692,11/15/2024,23:10:00,No injuries
79693,11/15/2024,11:15:00,No injuries
79694,11/15/2024,09:50:00,No injuries
79695,11/15/2024,09:09:00,No injuries
79696,11/15/2024,21:00:00,No injuries
79697,11/15/2024,20:30:00,No injuries
79698,11/15/2024,19:33:00,Injured
79699,11/15/2024,18:30:00,No injuries
79700,11/15/2024,13:35:00,No injuries
79701,11/15/2024,10:45:00,Injured
79702,11/15/2024,22:18:00,No injuries
79703,11/15/2024,09:57:00,No injuries
79704,11/15/2024,08:40:00,No injuries
79705,11/15/2024,14:32:00,Injured
79706,11/15/2024,12:15:00,Injured
79707,11/15/2024,10:45:00,Injured
79708,11/15/2024,16:15:00,No injuries
79709,11/15/2024,04:35:00,Injured
79710,11/15/2024,17:45:00,Injured
79711,11/15/2024,11:32:00,No injuries
79712,11/15/2024,11:16:00,Injured
79713,11/15/2024,20:01:00,No injuries
79714,11/15/2024,16:04:00,Injured
79715,11/15/2024,20:30:00,No injuries
79716,11/15/2024,10:15:00,No injuries
79717,11/15/2024,17:55:00,Injured
79718,11/15/2024,00:00:00,Injured
79719,11/15/2024,17:00:00,No injuries
79720,11/15/2024,16:50:00,No injuries
79721,11/15/2024,16:24:00,No injuries
79722,11/15/2024,15:34:00,No injuries
79723,11/15/2024,22:50:00,Injured
79724,11/15/2024,13:31:00,Injured
79725,11/15/2024,17:33:00,Injured
79726,11/15/2024,19:30:00,Injured
79727,11/15/2024,05:23:00,No injuries
79728,11/15/2024,07:30:00,Injured
79729,11/15/2024,17:00:00,Injured
79730,11/15/2024,15:05:00,No injuries
79731,11/15/2024,14:00:00,No injuries
79732,11/15/2024,14:00:00,No injuries
79733,11/15/2024,04:35:00,Injured
79734,11/15/2024,07:30:00,No injuries
79735,11/15/2024,11:00:00,Injured
79736,11/15/2024,16:07:00,Injured
79737,11/15/2024,23:36:00,Injured
79738,11/15/2024,08:25:00,No injuries
79739,11/15/2024,16:22:00,Injured
79740,11/15/2024,19:20:00,No injuries
79741,11/15/2024,14:45:00,Injured
79742,11/15/2024,11:30:00,No injuries
79743,11/15/2024,17:40:00,Injured
79744,11/15/2024,14:15:00,Injured
79745,11/15/2024,13:38:00,Injured
79746,11/15/2024,09:45:00,Injured
79747,11/15/2024,06:30:00,No injuries
79748,11/15/2024,18:30:00,No injuries
79749,11/15/2024,15:26:00,Injured
79750,11/15/2024,14:50:00,No injuries
79751,11/15/2024,08:00:00,No injuries
79752,11/15/2024,08:10:00,No injuries
79753,11/15/2024,12:30:00,No injuries
79754,11/15/2024,14:25:00,Deadly
79755,11/15/2024,17:27:00,Injured
79756,11/15/2024,04:00:00,Injured
79757,11/15/2024,09:00:00,No injuries
79758,11/15/2024,03:56:00,Injured
79759,11/15/2024,18:25:00,Injured
79760,11/15/2024,15:30:00,Injured
79761,11/15/2024,16:40:00,No injuries
79762,11/15/2024,13:45:00,No injuries
79763,11/15/2024,06:48:00,No injuries
79764,11/15/2024,08:25:00,No injuries
79765,11/15/2024,06:07:00,Injured
79766,11/15/2024,21:10:00,Injured
79767,11/15/2024,22:13:00,Injured
79768,11/15/2024,08:00:00,No injuries
79769,11/15/2024,14:23:00,Injured
79770,11/15/2024,07:55:00,No injuries
79771,11/15/2024,14:20:00,No injuries
79772,11/15/2024,15:38:00,Injured
79773,11/15/2024,16:16:00,Injured
79774,11/15/2024,13:44:00,Injured
79775,11/15/2024,21:25:00,No injuries
79776,11/15/2024,14:14:00,No injuries
79777,11/15/2024,05:45:00,No injuries
79778,11/15/2024,08:25:00,Injured
79779,11/15/2024,09:55:00,No injuries
79780,11/15/2024,16:20:00,Injured
79781,11/15/2024,16:10:00,No injuries
79782,11/15/2024,07:20:00,No injuries
79783,11/15/2024,06:30:00,Injured
79784,11/15/2024,18:06:00,Injured
79785,11/15/2024,16:17:00,Injured
79786,11/15/2024,05:20:00,No injuries
79787,11/15/2024,09:30:00,No injuries
79788,11/15/2024,14:10:00,No injuries
79789,11/15/2024,08:30:00,No injuries
79790,11/15/2024,11:55:00,Injured
79791,11/15/2024,19:00:00,Injured
79792,11/15/2024,15:30:00,Injured
79793,11/15/2024,08:45:00,No injuries
79794,11/15/2024,14:46:00,Injured
79795,11/15/2024,09:05:00,No injuries
79796,11/15/2024,03:19:00,No injuries
79797,11/15/2024,21:36:00,Injured
79798,11/15/2024,22:11:00,No injuries
79799,11/15/2024,12:00:00,No injuries
79800,11/15/2024,12:30:00,Injured
79801,11/15/2024,17:17:00,No injuries
79802,11/15/2024,10:20:00,Injured
79803,11/15/2024,07:55:00,Injured
79804,11/15/2024,13:35:00,No injuries
79805,11/15/2024,10:45:00,No injuries
79806,11/15/2024,14:20:00,No injuries
79807,11/15/2024,18:30:00,Injured
79808,11/15/2024,16:02:00,Injured
79809,11/15/2024,09:25:00,No injuries
79810,11/15/2024,16:26:00,Injured
79811,11/15/2024,00:15:00,No injuries
79812,11/15/2024,19:10:00,No injuries
79813,11/15/2024,16:00:00,No injuries
79814,11/15/2024,10:26:00,Injured
79815,11/15/2024,14:25:00,Injured
79816,11/15/2024,07:41:00,No injuries
79817,11/15/2024,18:30:00,Injured
79818,11/15/2024,14:00:00,Injured
79819,11/15/2024,07:54:00,Injured
79820,11/15/2024,07:59:00,Injured
79821,11/15/2024,01:58:00,No injuries
79822,11/15/2024,00:42:00,No injuries
79823,11/15/2024,20:54:00,Injured
79824,11/15/2024,12:24:00,No injuries
79825,11/15/2024,17:51:00,Injured
79826,11/15/2024,17:15:00,No injuries
79827,11/15/2024,05:02:00,No injuries
79828,11/15/2024,09:54:00,No injuries
79829,11/15/2024,11:50:00,Injured
79830,11/15/2024,15:48:00,Injured
79831,11/15/2024,19:23:00,No injuries
79832,11/15/2024,00:00:00,No injuries
79833,11/15/2024,16:30:00,No injuries
79834,11/15/2024,16:10:00,No injuries
79835,11/15/2024,17:10:00,Injured
79836,11/15/2024,10:15:00,No injuries
79837,11/15/2024,15:03:00,No injuries
79838,11/15/2024,14:08:00,No injuries
79839,11/15/2024,13:50:00,No injuries
79840,11/15/2024,12:00:00,Injured
79841,11/15/2024,15:48:00,No injuries
79842,11/15/2024,12:15:00,No injuries
79843,11/15/2024,13:06:00,No injuries
79844,11/15/2024,06:55:00,Injured
79845,11/15/2024,08:53:00,No injuries
79846,11/15/2024,16:42:00,No injuries
79847,11/15/2024,19:05:00,No injuries
79848,11/15/2024,19:11:00,No injuries
79849,11/15/2024,20:00:00,Injured
79850,11/15/2024,21:45:00,No injuries
